date,callsign,flight_number,icao_address,ac_type_icao,aircraft_role,tail_number,airline_icao,airline_iata,airline_name,departure_airport_icao,arrival_airport_icao,departure_airport_iata,arrival_airport_iata,departure_scheduled_time,arrival_scheduled_time,on_time_percentage,flight_duration,year,month,day,day_of_week,is_weekend,country_code_x,region_name_x,iata_x,icao_x,airport_x,departure_latitude,departure_longitude,country_code_y,region_name_y,iata_y,icao_y,airport_y,arrival_latitude,arrival_longitude
2022-04-19,CES6338,MU6338,780F40,A321,PAX,B-8396,CES,MU,China Eastern Airlines,ZYHB,ZSSS,HRB,SHA,2022-11-01 11:35:00+00:00,2022-11-01 14:30:00+00:00,97.79726770293529,175.0,2022,4,19,1,False,CN,Heilongjiang,HRB,ZYHB,Harbin Taiping International Airport,45.6234,126.25,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336
2022-11-01,CXA8501,MF8501,7.802E+11,B738,PAX,B-5306,CXA,MF,Xiamen Airlines,ZSAM,ZSSS,XMN,SHA,2022-11-01 23:00:00+00:00,2022-11-02 00:50:00+00:00,84.58022223418158,110.0,2022,11,1,1,False,CN,Fujian,XMN,ZSAM,Xiamen Gaoqi International Airport,24.544,118.128,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336
2023-09-11,CXA8501,MF8501,7.802E+11,B738,PAX,B-5306,CXA,MF,Xiamen Airlines,ZSAM,ZSSS,XMN,SHA,2022-11-01 23:00:00+00:00,2022-11-02 00:50:00+00:00,93.57637352026548,110.0,2023,9,11,0,False,CN,Fujian,XMN,ZSAM,Xiamen Gaoqi International Airport,24.544,118.128,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336
2022-11-01,CQH8830,9C8830,7805D1,A320,PAX,B-6612,CQH,9C,Spring Airlines,ZGCD,ZSSS,CGD,SHA,2022-11-01 13:35:00+00:00,2022-11-01 15:35:00+00:00,94.08949214489701,120.0,2022,11,1,1,False,CN,Hunan,CGD,ZGCD,Changde Taohuayuan Airport,28.9189,111.64,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336
2023-09-17,CQH8830,9C8830,7805D1,A320,PAX,B-6612,CQH,9C,Spring Airlines,ZGCD,ZSSS,CGD,SHA,2022-11-01 13:35:00+00:00,2022-11-01 15:35:00+00:00,94.12019266013633,120.0,2023,9,17,6,True,CN,Hunan,CGD,ZGCD,Changde Taohuayuan Airport,28.9189,111.64,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336
2022-11-01,CES2756,MU2756,78192E,A20N,PAX,B-30ET,CES,MU,China Eastern Airlines,ZPPP,ZSNJ,KMG,NKG,2022-11-01 07:20:00+00:00,2022-11-01 10:00:00+00:00,95.65852441961097,160.0,2022,11,1,1,False,CN,Yunnan,KMG,ZPPP,Kunming Changshui International Airport,25.1019,102.929,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862
2023-10-08,CES2756,MU2756,78192E,A20N,PAX,B-30ET,CES,MU,China Eastern Airlines,ZPPP,ZSNJ,KMG,NKG,2022-11-01 07:20:00+00:00,2022-11-01 10:00:00+00:00,85.32204415437036,160.0,2023,10,8,6,True,CN,Yunnan,KMG,ZPPP,Kunming Changshui International Airport,25.1019,102.929,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862
2022-11-01,CES2808,MU2808,780C26,A319,PAX,B-6457,CES,MU,China Eastern Airlines,ZGGG,ZSNJ,CAN,NKG,2022-11-01 10:05:00+00:00,2022-11-01 12:30:00+00:00,75.30693821864456,145.0,2022,11,1,1,False,CN,Guangdong,CAN,ZGGG,Guangzhou Baiyun International Airport,23.3924,113.299,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862
2022-04-16,CES2808,MU2808,780C26,A319,PAX,B-6457,CES,MU,China Eastern Airlines,ZGGG,ZSNJ,CAN,NKG,2022-11-01 10:05:00+00:00,2022-11-01 12:30:00+00:00,91.82258550771249,145.0,2022,4,16,5,True,CN,Guangdong,CAN,ZGGG,Guangzhou Baiyun International Airport,23.3924,113.299,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862
2022-11-01,CES2785,MU2785,780F91,A320,PAX,B-8496,CES,MU,China Eastern Airlines,ZGSD,ZSNJ,ZUH,NKG,2022-11-01 03:35:00+00:00,2022-11-01 05:50:00+00:00,70.90299265926703,135.0,2022,11,1,1,False,CN,Guangdong,ZUH,ZGSD,Zhuhai Jinwan Airport (Zhuhai Sanzao Airport),22.0064,113.376,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862
2023-09-30,CES2785,MU2785,780F91,A320,PAX,B-8496,CES,MU,China Eastern Airlines,ZGSD,ZSNJ,ZUH,NKG,2022-11-01 03:35:00+00:00,2022-11-01 05:50:00+00:00,92.65054268696282,135.0,2023,9,30,5,True,CN,Guangdong,ZUH,ZGSD,Zhuhai Jinwan Airport (Zhuhai Sanzao Airport),22.0064,113.376,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862
2022-11-01,CSN3966,CZ3966,7805FE,A321,PAX,B-6630,CSN,CZ,China Southern Airlines,ZSSS,ZGSZ,SHA,SZX,2022-11-01 03:25:00+00:00,2022-11-01 06:05:00+00:00,98.42031096742215,160.0,2022,11,1,1,False,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2023-09-18,CSN3966,CZ3966,7805FE,A321,PAX,B-6630,CSN,CZ,China Southern Airlines,ZSSS,ZGSZ,SHA,SZX,2022-11-01 03:25:00+00:00,2022-11-01 06:05:00+00:00,89.38799098257252,160.0,2023,9,18,0,False,CN,Shanghai,SHA,ZSSS,Shanghai Hongqiao International Airport,31.1979,121.336,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-11-01,CSN6299,CZ6299,780626,A320,PAX,B-6652,CSN,CZ,China Southern Airlines,ZYTL,ZGSZ,DLC,SZX,2022-10-31 23:15:00+00:00,2022-11-01 02:55:00+00:00,70.63501892052052,220.0,2022,11,1,1,False,CN,Liaoning,DLC,ZYTL,Dalian Zhoushuizi International Airport,38.9657,121.539,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2023-09-19,CSN6299,CZ6299,780626,A320,PAX,B-6652,CSN,CZ,China Southern Airlines,ZYTL,ZGSZ,DLC,SZX,2022-10-31 23:15:00+00:00,2022-11-01 02:55:00+00:00,91.49407377956882,220.0,2023,9,19,1,False,CN,Liaoning,DLC,ZYTL,Dalian Zhoushuizi International Airport,38.9657,121.539,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-11-01,CSN3798,CZ3798,780D3F,A321,PAX,B-1616,CSN,CZ,China Southern Airlines,ZSHC,ZGSZ,HGH,SZX,2022-11-01 06:55:00+00:00,2022-11-01 09:20:00+00:00,74.15736744789857,145.0,2022,11,1,1,False,CN,Zhejiang,HGH,ZSHC,Hangzhou Xiaoshan International Airport,30.2295,120.434,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-04-17,CSN3798,CZ3798,780D3F,A321,PAX,B-1616,CSN,CZ,China Southern Airlines,ZSHC,ZGSZ,HGH,SZX,2022-11-01 06:55:00+00:00,2022-11-01 09:20:00+00:00,99.97519938636356,145.0,2022,4,17,6,True,CN,Zhejiang,HGH,ZSHC,Hangzhou Xiaoshan International Airport,30.2295,120.434,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-11-01,CSZ9316,ZH9316,781225,A333,PAX,B-8865,CSZ,ZH,Shenzhen Airlines,ZJHK,ZGSZ,HAK,SZX,2022-11-01 15:15:00+00:00,2022-11-01 16:35:00+00:00,89.34029133781284,80.0,2022,11,1,1,False,CN,Hainan,HAK,ZJHK,Haikou Meilan International Airport,19.9349,110.459,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-04-21,CSZ9316,ZH9316,781225,A333,PAX,B-8865,CSZ,ZH,Shenzhen Airlines,ZJHK,ZGSZ,HAK,SZX,2022-11-01 15:15:00+00:00,2022-11-01 16:35:00+00:00,82.61048201223315,80.0,2022,4,21,3,False,CN,Hainan,HAK,ZJHK,Haikou Meilan International Airport,19.9349,110.459,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-11-01,CSN3458,CZ3458,781149,A333,PAX,B-8363,CSN,CZ,China Southern Airlines,ZUUU,ZGSZ,CTU,SZX,2022-11-01 03:50:00+00:00,2022-11-01 06:20:00+00:00,75.32723368165196,150.0,2022,11,1,1,False,CN,Sichuan,CTU,ZUUU,Chengdu Shuangliu International Airport,30.5785,103.947,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2023-10-04,CSN3458,CZ3458,781149,A333,PAX,B-8363,CSN,CZ,China Southern Airlines,ZUUU,ZGSZ,CTU,SZX,2022-11-01 03:50:00+00:00,2022-11-01 06:20:00+00:00,82.02054411053926,150.0,2023,10,4,2,False,CN,Sichuan,CTU,ZUUU,Chengdu Shuangliu International Airport,30.5785,103.947,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811
2022-11-01,CSC8784,3U8784,780468,A320,PAX,B-6348,CSC,3U,Sichuan Airlines,ZGSZ,ZUCK,SZX,CKG,2022-11-01 08:20:00+00:00,2022-11-01 10:35:00+00:00,87.79492976376895,135.0,2022,11,1,1,False,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811,CN,Chongqing,CKG,ZUCK,Chongqing Jiangbei International Airport,29.7192,106.642
2023-09-14,CSC8784,3U8784,780468,A320,PAX,B-6348,CSC,3U,Sichuan Airlines,ZGSZ,ZUCK,SZX,CKG,2022-11-01 08:20:00+00:00,2022-11-01 10:35:00+00:00,92.53438638331882,135.0,2023,9,14,3,False,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811,CN,Chongqing,CKG,ZUCK,Chongqing Jiangbei International Airport,29.7192,106.642
2022-11-01,CES5865,MU5865,7802A1,B737,PAX,B-5231,CES,MU,China Eastern Airlines,ZPZT,ZUCK,ZAT,CKG,2022-11-01 04:00:00+00:00,2022-11-01 05:05:00+00:00,83.23198500628442,65.0,2022,11,1,1,False,CN,Yunnan,ZAT,ZPZT,Zhaotong Airport,27.3256,103.755,CN,Chongqing,CKG,ZUCK,Chongqing Jiangbei International Airport,29.7192,106.642
2023-09-10,CES5865,MU5865,7802A1,B737,PAX,B-5231,CES,MU,China Eastern Airlines,ZPZT,ZUCK,ZAT,CKG,2022-11-01 04:00:00+00:00,2022-11-01 05:05:00+00:00,84.1674904631723,65.0,2023,9,10,6,True,CN,Yunnan,ZAT,ZPZT,Zhaotong Airport,27.3256,103.755,CN,Chongqing,CKG,ZUCK,Chongqing Jiangbei International Airport,29.7192,106.642
2022-11-01,CSC3503,3U3503,780735,A320,PAX,B-6772,CSC,3U,Sichuan Airlines,ZPJH,ZUCK,JHG,CKG,2022-10-31 22:50:00+00:00,2022-11-01 00:35:00+00:00,76.48430309850312,105.0,2022,11,1,1,False,CN,Yunnan,JHG,ZPJH,Xishuangbanna Gasa Airport,21.9739,100.76,CN,Chongqing,CKG,ZUCK,Chongqing Jiangbei International Airport,29.7192,106.642
2023-09-20,CSC3503,3U3503,780735,A320,PAX,B-6772,CSC,3U,Sichuan Airlines,ZPJH,ZUCK,JHG,CKG,2022-10-31 22:50:00+00:00,2022-11-01 00:35:00+00:00,94.35492047752604,105.0,2023,9,20,2,False,CN,Yunnan,JHG,ZPJH,Xishuangbanna Gasa Airport,21.9739,100.76,CN,Chongqing,CKG,ZUCK,Chongqing Jiangbei International Airport,29.7192,106.642
2022-11-01,CQH6481,9C6481,780DC8,A320,PAX,B-1671,CQH,9C,Spring Airlines,ZGSZ,ZSDY,SZX,DOY,2022-11-01 22:25:00+00:00,2022-11-02 01:20:00+00:00,99.53535733802954,175.0,2022,11,1,1,False,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811,CN,Shandong,DOY,ZSDY,Dongying Shengli Airport,37.5086,118.788
2023-09-28,CQH6481,9C6481,780DC8,A320,PAX,B-1671,CQH,9C,Spring Airlines,ZGSZ,ZSDY,SZX,DOY,2022-11-01 22:25:00+00:00,2022-11-02 01:20:00+00:00,77.69584970843067,175.0,2023,9,28,3,False,CN,Guangdong,SZX,ZGSZ,Shenzhen Bao'an International Airport,22.6393,113.811,CN,Shandong,DOY,ZSDY,Dongying Shengli Airport,37.5086,118.788
2022-11-01,CUA5752,KN5752,7805BD,B737,PAX,B-5262,CUA,KN,China United Airlines,ZSWZ,ZGFS,WNZ,FUO,2022-11-01 00:05:00+00:00,2022-11-01 02:15:00+00:00,74.92955446508036,130.0,2022,11,1,1,False,CN,Zhejiang,WNZ,ZSWZ,Wenzhou Longwan International Airport,27.9122,120.852,CN,Guangdong,FUO,ZGFS,Foshan Shadi Airport,23.0833,113.07
2022-04-09,CUA5752,KN5752,7805BD,B737,PAX,B-5262,CUA,KN,China United Airlines,ZSWZ,ZGFS,WNZ,FUO,2022-11-01 00:05:00+00:00,2022-11-01 02:15:00+00:00,73.78745779798533,130.0,2022,4,9,5,True,CN,Zhejiang,WNZ,ZSWZ,Wenzhou Longwan International Airport,27.9122,120.852,CN,Guangdong,FUO,ZGFS,Foshan Shadi Airport,23.0833,113.07
2022-11-01,CDG1198,SC1198,7803C5,B738,PAX,B-1982,CDG,SC,Shandong Airlines,ZSWZ,ZSJN,WNZ,TNA,2022-11-01 04:10:00+00:00,2022-11-01 06:20:00+00:00,92.47119376540633,130.0,2022,11,1,1,False,CN,Zhejiang,WNZ,ZSWZ,Wenzhou Longwan International Airport,27.9122,120.852,CN,Shandong,TNA,ZSJN,Jinan Yaoqiang International Airport,36.8572,117.216
2023-09-12,CDG1198,SC1198,7803C5,B738,PAX,B-1982,CDG,SC,Shandong Airlines,ZSWZ,ZSJN,WNZ,TNA,2022-11-01 04:10:00+00:00,2022-11-01 06:20:00+00:00,82.4696802170268,130.0,2023,9,12,1,False,CN,Zhejiang,WNZ,ZSWZ,Wenzhou Longwan International Airport,27.9122,120.852,CN,Shandong,TNA,ZSJN,Jinan Yaoqiang International Airport,36.8572,117.216
2022-11-01,CSC3603,3U3603,7806A9,A321,PAX,B-6718,CSC,3U,Sichuan Airlines,ZGNN,ZSCG,NNG,CZX,2022-10-31 23:45:00+00:00,2022-11-01 02:35:00+00:00,77.27249193833208,170.0,2022,11,1,1,False,CN,Guangxi,NNG,ZGNN,Nanning Wuxu International Airport,22.6083,108.172,CN,Jiangsu,CZX,ZSCG,Changzhou Benniu Airport,31.9197,119.779
2022-04-10,CSC3603,3U3603,7806A9,A321,PAX,B-6718,CSC,3U,Sichuan Airlines,ZGNN,ZSCG,NNG,CZX,2022-10-31 23:45:00+00:00,2022-11-01 02:35:00+00:00,83.6382560475798,170.0,2022,4,10,6,True,CN,Guangxi,NNG,ZGNN,Nanning Wuxu International Airport,22.6083,108.172,CN,Jiangsu,CZX,ZSCG,Changzhou Benniu Airport,31.9197,119.779
2022-11-01,GCR6576,GS6576,7807B6,E190,PAX,B-3181,GCR,GS,Tianjin Airlines,ZLXY,ZGCJ,XIY,HJJ,2022-11-01 09:55:00+00:00,2022-11-01 12:15:00+00:00,93.38261702070908,140.0,2022,11,1,1,False,CN,Shaanxi,XIY,ZLXY,Xi'an Xianyang International Airport,34.4471,108.752,CN,Hunan,HJJ,ZGCJ,Huaihua Zhijiang Airport,27.4411,109.7
2022-04-11,GCR6576,GS6576,7807B6,E190,PAX,B-3181,GCR,GS,Tianjin Airlines,ZLXY,ZGCJ,XIY,HJJ,2022-11-01 09:55:00+00:00,2022-11-01 12:15:00+00:00,74.75100408570358,140.0,2022,4,11,0,False,CN,Shaanxi,XIY,ZLXY,Xi'an Xianyang International Airport,34.4471,108.752,CN,Hunan,HJJ,ZGCJ,Huaihua Zhijiang Airport,27.4411,109.7
2022-11-01,CES9047,MU9047,781088,A321,PAX,B-8649,CES,MU,China Eastern Airlines,ZLXY,ZSQD,XIY,TAO,2022-11-01 06:45:00+00:00,2022-11-01 08:55:00+00:00,75.69912299221973,130.0,2022,11,1,1,False,CN,Shaanxi,XIY,ZLXY,Xi'an Xianyang International Airport,34.4471,108.752,CN,Shandong,TAO,ZSQD,Qingdao Liuting International Airport,36.2661,120.374
2023-10-02,CES9047,MU9047,781088,A321,PAX,B-8649,CES,MU,China Eastern Airlines,ZLXY,ZSQD,XIY,TAO,2022-11-01 06:45:00+00:00,2022-11-01 08:55:00+00:00,80.20079539873052,130.0,2023,10,2,0,False,CN,Shaanxi,XIY,ZLXY,Xi'an Xianyang International Airport,34.4471,108.752,CN,Shandong,TAO,ZSQD,Qingdao Liuting International Airport,36.2661,120.374
2022-11-01,CXA8090,MF8090,7808D1,B738,PAX,B-5655,CXA,MF,Xiamen Airlines,ZYTL,ZSSH,DLC,HIA,2022-11-01 01:25:00+00:00,2022-11-01 03:00:00+00:00,98.7334297725606,95.0,2022,11,1,1,False,CN,Liaoning,DLC,ZYTL,Dalian Zhoushuizi International Airport,38.9657,121.539,CN,Jiangsu,HIA,ZSSH,Huai'an Lianshui Airport,33.7908,119.125
2022-04-12,CXA8090,MF8090,7808D1,B738,PAX,B-5655,CXA,MF,Xiamen Airlines,ZYTL,ZSSH,DLC,HIA,2022-11-01 01:25:00+00:00,2022-11-01 03:00:00+00:00,91.52760127082678,95.0,2022,4,12,1,False,CN,Liaoning,DLC,ZYTL,Dalian Zhoushuizi International Airport,38.9657,121.539,CN,Jiangsu,HIA,ZSSH,Huai'an Lianshui Airport,33.7908,119.125
2022-11-01,CES2869,MU2869,78086F,A320,PAX,B-6892,CES,MU,China Eastern Airlines,ZGGG,ZSSH,CAN,HIA,2022-11-01 05:10:00+00:00,2022-11-01 07:30:00+00:00,84.01962046913206,140.0,2022,11,1,1,False,CN,Guangdong,CAN,ZGGG,Guangzhou Baiyun International Airport,23.3924,113.299,CN,Jiangsu,HIA,ZSSH,Huai'an Lianshui Airport,33.7908,119.125
2023-09-23,CES2869,MU2869,78086F,A320,PAX,B-6892,CES,MU,China Eastern Airlines,ZGGG,ZSSH,CAN,HIA,2022-11-01 05:10:00+00:00,2022-11-01 07:30:00+00:00,72.37400680986778,140.0,2023,9,23,5,True,CN,Guangdong,CAN,ZGGG,Guangzhou Baiyun International Airport,23.3924,113.299,CN,Jiangsu,HIA,ZSSH,Huai'an Lianshui Airport,33.7908,119.125
2022-11-01,CQH8859,9C8859,780927,A320,PAX,B-6931,CQH,9C,Spring Airlines,ZSPD,ZYHB,PVG,HRB,2022-10-31 23:30:00+00:00,2022-11-01 02:25:00+00:00,85.96945032458997,175.0,2022,11,1,1,False,CN,Shanghai,PVG,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,CN,Heilongjiang,HRB,ZYHB,Harbin Taiping International Airport,45.6234,126.25
2022-04-13,CQH8859,9C8859,780927,A320,PAX,B-6931,CQH,9C,Spring Airlines,ZSPD,ZYHB,PVG,HRB,2022-10-31 23:30:00+00:00,2022-11-01 02:25:00+00:00,92.30102338456939,175.0,2022,4,13,2,False,CN,Shanghai,PVG,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,CN,Heilongjiang,HRB,ZYHB,Harbin Taiping International Airport,45.6234,126.25
2022-11-01,CQH8723,9C8723,781842,A20N,PAX,B-30CN,CQH,9C,Spring Airlines,ZSPD,ZHSY,PVG,WDS,2022-11-01 09:25:00+00:00,2022-11-01 11:55:00+00:00,87.95020123987982,150.0,2022,11,1,1,False,CN,Shanghai,PVG,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,CN,Hubei,WDS,ZHSY,Shiyan Wudangshan Airport,32.5917,110.908
2022-04-25,CQH8723,9C8723,781842,A20N,PAX,B-30CN,CQH,9C,Spring Airlines,ZSPD,ZHSY,PVG,WDS,2022-11-01 09:25:00+00:00,2022-11-01 11:55:00+00:00,88.25985326104518,150.0,2022,4,25,0,False,CN,Shanghai,PVG,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,CN,Hubei,WDS,ZHSY,Shiyan Wudangshan Airport,32.5917,110.908
2022-11-01,CES6349,MU6349,780FED,A321,PAX,B-8572,CES,MU,China Eastern Airlines,ZSPD,ZBDS,PVG,DSN,2022-11-01 02:40:00+00:00,2022-11-01 05:40:00+00:00,84.89017041099899,180.0,2022,11,1,1,False,CN,Shanghai,PVG,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,CN,Nei Mongol,DSN,ZBDS,Ordos Ejin Horo Airport,39.49,109.861
2023-10-01,CES6349,MU6349,780FED,A321,PAX,B-8572,CES,MU,China Eastern Airlines,ZSPD,ZBDS,PVG,DSN,2022-11-01 02:40:00+00:00,2022-11-01 05:40:00+00:00,98.6823254730131,180.0,2023,10,1,6,True,CN,Shanghai,PVG,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,CN,Nei Mongol,DSN,ZBDS,Ordos Ejin Horo Airport,39.49,109.861
2022-11-01,CHH7345,HU7345,780980,B738,PAX,B-5709,CHH,HU,Hainan Airlines,ZJSY,ZGNN,SYX,NNG,2022-11-01 09:35:00+00:00,2022-11-01 11:00:00+00:00,79.11418930577844,85.0,2022,11,1,1,False,CN,Hainan,SYX,ZJSY,Sanya Phoenix International Airport,18.3029,109.412,CN,Guangxi,NNG,ZGNN,Nanning Wuxu International Airport,22.6083,108.172
2022-04-14,CHH7345,HU7345,780980,B738,PAX,B-5709,CHH,HU,Hainan Airlines,ZJSY,ZGNN,SYX,NNG,2022-11-01 09:35:00+00:00,2022-11-01 11:00:00+00:00,95.9323174814675,85.0,2022,4,14,3,False,CN,Hainan,SYX,ZJSY,Sanya Phoenix International Airport,18.3029,109.412,CN,Guangxi,NNG,ZGNN,Nanning Wuxu International Airport,22.6083,108.172
2022-11-01,OKA2787,BK2787,7813DF,B739,PAX,B-1291,OKA,BK,OKair,ZGGG,ZBTJ,CAN,TSN,2022-10-31 22:55:00+00:00,2022-11-01 01:45:00+00:00,80.87915591100467,170.0,2022,11,1,1,False,CN,Guangdong,CAN,ZGGG,Guangzhou Baiyun International Airport,23.3924,113.299,CN,Tianjin,TSN,ZBTJ,Tianjin Binhai International Airport,39.1244,117.346
2022-04-23,OKA2787,BK2787,7813DF,B739,PAX,B-1291,OKA,BK,OKair,ZGGG,ZBTJ,CAN,TSN,2022-10-31 22:55:00+00:00,2022-11-01 01:45:00+00:00,91.71359761333076,170.0,2022,4,23,5,True,CN,Guangdong,CAN,ZGGG,Guangzhou Baiyun International Airport,23.3924,113.299,CN,Tianjin,TSN,ZBTJ,Tianjin Binhai International Airport,39.1244,117.346
2022-11-01,CXA8043,MF8043,781208,B738,PAX,B-1300,CXA,MF,Xiamen Airlines,ZSHC,ZYCC,HGH,CGQ,2022-11-01 01:35:00+00:00,2022-11-01 04:25:00+00:00,70.03054067311257,170.0,2022,11,1,1,False,CN,Zhejiang,HGH,ZSHC,Hangzhou Xiaoshan International Airport,30.2295,120.434,CN,Jilin,CGQ,ZYCC,Changchun Longjia International Airport,43.9962,125.685
2022-04-20,CXA8043,MF8043,781208,B738,PAX,B-1300,CXA,MF,Xiamen Airlines,ZSHC,ZYCC,HGH,CGQ,2022-11-01 01:35:00+00:00,2022-11-01 04:25:00+00:00,82.29251726386343,170.0,2022,4,20,2,False,CN,Zhejiang,HGH,ZSHC,Hangzhou Xiaoshan International Airport,30.2295,120.434,CN,Jilin,CGQ,ZYCC,Changchun Longjia International Airport,43.9962,125.685
2022-11-01,CSZ9765,ZH9765,780569,A320,PAX,B-6566,CSZ,ZH,Shenzhen Airlines,ZYHB,ZSCN,HRB,KHN,2022-11-01 00:45:00+00:00,2022-11-01 04:30:00+00:00,98.65402016609897,225.0,2022,11,1,1,False,CN,Heilongjiang,HRB,ZYHB,Harbin Taiping International Airport,45.6234,126.25,CN,Jiangxi,KHN,ZSCN,Nanchang Changbei International Airport,28.865,115.9
2023-09-15,CSZ9765,ZH9765,780569,A320,PAX,B-6566,CSZ,ZH,Shenzhen Airlines,ZYHB,ZSCN,HRB,KHN,2022-11-01 00:45:00+00:00,2022-11-01 04:30:00+00:00,90.56597411670694,225.0,2023,9,15,4,False,CN,Heilongjiang,HRB,ZYHB,Harbin Taiping International Airport,45.6234,126.25,CN,Jiangxi,KHN,ZSCN,Nanchang Changbei International Airport,28.865,115.9
2022-11-01,CDG4909,SC4909,7809A0,B738,PAX,B-5725,CDG,SC,Shandong Airlines,ZSQD,ZSCN,TAO,KHN,2022-10-31 22:50:00+00:00,2022-11-01 00:45:00+00:00,95.37995209366515,115.0,2022,11,1,1,False,CN,Shandong,TAO,ZSQD,Qingdao Liuting International Airport,36.2661,120.374,CN,Jiangxi,KHN,ZSCN,Nanchang Changbei International Airport,28.865,115.9
2023-09-24,CDG4909,SC4909,7809A0,B738,PAX,B-5725,CDG,SC,Shandong Airlines,ZSQD,ZSCN,TAO,KHN,2022-10-31 22:50:00+00:00,2022-11-01 00:45:00+00:00,73.38943323626327,115.0,2023,9,24,6,True,CN,Shandong,TAO,ZSQD,Qingdao Liuting International Airport,36.2661,120.374,CN,Jiangxi,KHN,ZSCN,Nanchang Changbei International Airport,28.865,115.9
2022-11-01,GCR6456,GS6456,781A78,A20N,PAX,B-320X,GCR,GS,Tianjin Airlines,ZJHK,ZUGY,HAK,KWE,2022-11-01 14:10:00+00:00,2022-11-01 16:05:00+00:00,76.71137031580598,115.0,2022,11,1,1,False,CN,Hainan,HAK,ZJHK,Haikou Meilan International Airport,19.9349,110.459,CN,Guizhou,KWE,ZUGY,Guiyang Longdongbao International Airport,26.5385,106.801
2022-04-26,GCR6456,GS6456,781A78,A20N,PAX,B-320X,GCR,GS,Tianjin Airlines,ZJHK,ZUGY,HAK,KWE,2022-11-01 14:10:00+00:00,2022-11-01 16:05:00+00:00,90.23208178854306,115.0,2022,4,26,1,False,CN,Hainan,HAK,ZJHK,Haikou Meilan International Airport,19.9349,110.459,CN,Guizhou,KWE,ZUGY,Guiyang Longdongbao International Airport,26.5385,106.801
2022-11-01,CSN6451,CZ6451,781097,A20N,PAX,B-8671,CSN,CZ,China Southern Airlines,ZSNJ,ZUGY,NKG,KWE,2022-11-01 03:55:00+00:00,2022-11-01 06:25:00+00:00,97.78917959506647,150.0,2022,11,1,1,False,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862,CN,Guizhou,KWE,ZUGY,Guiyang Longdongbao International Airport,26.5385,106.801
2023-10-03,CSN6451,CZ6451,781097,A20N,PAX,B-8671,CSN,CZ,China Southern Airlines,ZSNJ,ZUGY,NKG,KWE,2022-11-01 03:55:00+00:00,2022-11-01 06:25:00+00:00,98.97586109190041,150.0,2023,10,3,1,False,CN,Jiangsu,NKG,ZSNJ,Nanjing Lukou International Airport,31.742,118.862,CN,Guizhou,KWE,ZUGY,Guiyang Longdongbao International Airport,26.5385,106.801
2022-11-01,CXA8154,MF8154,7BB13A,B737,PAX,B-5219,CXA,MF,Xiamen Airlines,ZBYN,ZSAM,TYN,XMN,2022-11-01 12:05:00+00:00,2022-11-01 14:50:00+00:00,98.12097259848895,165.0,2022,11,1,1,False,CN,Shaanxi,TYN,ZBYN,Taiyuan Wusu International Airport,37.7469,112.628,CN,Fujian,XMN,ZSAM,Xiamen Gaoqi International Airport,24.544,118.128
